DATAFLOW,LAST UPDATE,freq,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,NL,2023,22.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,NO,2021,21.3,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,NO,2022,21.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,NO,2023,22.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2003,27.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2004,27.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2005,27.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2006,27.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2007,27.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2008,27.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2009,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2010,27.2,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2011,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2012,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2013,27.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2014,27.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2015,27.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2016,26.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2017,26.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2018,26.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2019,26.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2020,26.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2021,27.2,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2022,27.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PL,2023,26.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2000,27.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2001,27.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2002,27.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2003,27.3,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2004,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2005,27.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2006,27.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2007,27.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2008,27.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2009,27.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2010,27.8,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2011,27.8,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2012,27.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2013,28.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2014,28.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2015,28.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2016,28.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2017,28.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2018,28.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2019,28.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2020,29.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2021,32.5,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2022,29.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,PT,2023,28.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2002,25.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2003,25.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2004,25.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2005,25.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2006,26.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2007,26.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2008,26.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2009,26.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2010,25.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2011,26.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2012,26.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2013,26.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2014,26.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2015,25.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2016,25.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2017,25.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2018,25.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2019,25.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2020,25.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2021,25.6,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2022,25.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RO,2023,25.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RS,2014,27.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RS,2015,28.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RS,2016,28.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RS,2017,28.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RS,2018,28.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RS,2019,28.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RS,2020,28.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RS,2021,28.9,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,RS,2022,29.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SE,2009,20.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SE,2010,19.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SE,2011,19.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SE,2012,19.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SE,2013,19.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SE,2014,20.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SE,2015,19.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SE,2016,20.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SE,2017,20.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SE,2018,18.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SE,2019,17.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SE,2020,17.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SE,2021,21.6,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SE,2022,21.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SE,2023,21.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2002,28.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2003,29.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2004,29.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2005,27.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2006,28.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2007,28.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2008,28.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2009,28.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2010,28.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2011,28.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2012,27.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2013,27.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2014,27.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2015,27.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2016,27.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2017,27.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2018,27.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2019,26.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2020,26.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2021,28.1,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2022,28.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SI,2023,27.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2003,28.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2004,28.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2005,28.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2006,28.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2007,28.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2008,29.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2009,29.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2010,29.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2011,29.5,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2012,29.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2013,29.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2014,29.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2015,29.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2016,29.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2017,29.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2018,29.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2019,29.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2020,29.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2021,29.5,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2022,29.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,SK,2023,29.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2006,24.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2007,24.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2008,24.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2009,24.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2010,24.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2011,24.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2012,24.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2013,24.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2014,25.1,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2015,24.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2016,25.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2017,25.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2018,25.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2019,25.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2020,25.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2021,26.3,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,TR,2022,26.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2000,22.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2001,22.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2002,22.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2003,22.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2004,22.5,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2005,22.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2006,22.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2007,22.6,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2008,22.7,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2009,22.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2010,22.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2011,22.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2012,23.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2013,23.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2014,23.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2015,23.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2016,23.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2017,23.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2018,23.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,F,UK,2019,23.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2004,26.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2005,26.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2006,26.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2007,26.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2008,26.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2009,26.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2010,26.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2011,26.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2012,26.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2013,26.6,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2014,26.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2015,26.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2016,26.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2017,26.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2018,26.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2019,26.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2020,26.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2021,26.3,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2022,26.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,AT,2023,26.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BA,2021,31.6,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BA,2022,31.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BA,2023,31.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2000,25.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2001,27.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2002,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2003,27.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2004,26.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2005,26.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2006,26.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2007,26.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2008,26.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2009,26.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2010,26.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2011,26.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2012,25.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2013,25.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2014,25.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2015,25.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2016,26.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2017,24.1,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2018,26.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2019,25.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2020,26.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2021,27.0,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2022,27.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BE,2023,27.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2004,30.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2005,31.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2006,31.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2007,31.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2008,31.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2009,31.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2010,32.2,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2011,32.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2012,32.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2013,31.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2014,31.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2015,30.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2016,31.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2017,31.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2018,31.7,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2019,32.1,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2020,32.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2021,32.0,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2022,32.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,BG,2023,31.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2000,26.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2001,26.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2002,26.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2003,27.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2004,27.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2005,27.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2006,27.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2007,28.0,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2008,27.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2009,26.7,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2010,26.5,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2011,27.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2012,28.2,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2013,28.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2014,29.6,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2015,29.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2016,27.8,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2017,28.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2018,28.3,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2019,27.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2020,27.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2021,28.0,b
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2022,28.4,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CY,2023,27.9,
ESTAT:YTH_DEMO_030(1.0),25/04/24 11:00:00,A,AVG,M,CZ,2002,28.1,
